conversation_id,text,intent,label_source,resolved_candidate,resolution_score
conv_1771670,@115830 @AmazonHelp last night I received an email saying I had set up a free trial with Amazon prime which I never did. I have cancelled it so won't get charged at end of trial but how will this trial have even started if I never did it?,prime_subscription,rule_conflict,True,1
conv_327014,@AmazonHelp I am quite frankly disgusted by your lack of customer care Last delivery by Prime #UPS 3days late New order for del 5th not here,delivery_issue,rule_multi,True,3
conv_1229702,Great customer service from Jose @115821 in Costa Rica from @AmazonHelp re my @115833. Talking to folks the world over is always a joy 👍,resolution_confirmation,rule_single,True,0
conv_2463064,@AmazonHelp trying to find out what's happened to my order and the app is taking me in circles! #wheresmyorder,non_english,rule_single,True,4
conv_1955313,@AmazonHelp No hay manera d encontrar vuestro chat ni teléfono en la para preguntar una duda sobre envíos que no resolvéis en la web,non_english,rule_single,True,0
conv_917954,@AmazonHelp you asked me to update you on the progress of my account access issue - it was unsuccessful... and I need to cancel my Prime Subscription ASAP please!,prime_subscription,golden,True,4
conv_619182,@AmazonHelp My amazon account has been locked for two months because of fraudulent charges being made to my account that I refuse to pay for. Your support has been nothing but useless and rude to me. This is how you treat your customers?,account_access,rule_conflict,True,1
conv_584603,"Dear @AmazonHelp , I ordered one top .. and it's undelivered due to some custom clearance check and on app u r asking for document upload . plz do something .",non_english,rule_single,True,1
conv_849743,Uhhhh @AmazonHelp my building doesn’t have a “mail room” and I didn’t receive the package. Soooo now what do we do? 🤷🏼‍♂️ https://t.co/1girQCO8zg,delivery_issue,rule_single,True,0
conv_271881,"@AmazonHelp I was sent a 5 lb bag of foam instead of a tripod. There is no ""wrong item sent"" in your returns menu choices. Orange County, CA",order_problem,rule_single,True,1
conv_2083434,"@116935 @AmazonHelp Can either of you help with this? Just says ""Something went wrong. There are no items to display"" All other apps work, i.e. Amazon Video etc.",technical_device,golden,True,0
conv_238459,@AmazonHelp Even sent a follow up email to __email__ over a week ago since applying - still no response.,escalation_needed,rule_single,True,0
conv_230194,"Bonne journée à tous, surtout à @AmazonHelp à la réactivité/précision monstre.",non_english,rule_single,True,0
conv_1146512,@AmazonHelp I opened my fire stick and it won’t connect for me to set it up!. Please help!,technical_device,rule_single,True,0
conv_2285059,@AmazonHelp upon upgrading to iPhone X the kindle app no longer keeps my display on past the iOS configured timeout. Reading a book in the kindle app has become untenable. iBooks does not suffer this problem. Can you help?,non_english,rule_multi,True,2
conv_136914,@AmazonHelp Meine neue Fernbedienung von FireTVStick 2 funktioniert nicht. Bekomme sie nicht mit dem Stick gekoppelt. Gerät und Fernbedingung sind Neu! Bitte um Hilfe!,non_english,rule_single,True,0
conv_247057,"@AmazonHelp  bunch of useless. I was waiting delivery 4 today, been all day at home and I had an email saying delivery attempted no1 at home",delivery_issue,rule_single,True,2
conv_2879547,"@3710 @AmazonHelp please escalate this as I am not getting my shipment till today which was supposed ti be delivered on 26th Nov.Everyday I am calling to the courier #qexpress, they also do not give me any assurance of delivery. Dear @3710 its ruining your reputation and faith",escalation_needed,rule_multi,True,1
conv_486658,@AmazonHelp Funny but I can order it now and it will arrive on Sunday yet mine which I bought on Tuesday gone won’t arrive till Monday https://t.co/LFwWXZ4j6v,delivery_issue,rule_single,True,1
conv_2569692,@AmazonHelp Wie schnell muss die Internet-Verbindung für den Amazon Fire TV Stick mindestens sein? DSL 6.000? Gibts Quellen zum Nachlesen?,non_english,rule_multi,True,0
conv_225036,@AmazonHelp Your Amazon Pay feature does not work in India. I spent almost 30 minutes trying to speak to Joseph from your customer support,billing_payment,rule_single,True,1
conv_867409,".@AmazonHelp If you're going to stop giving us pre-order discounts on collector's editions, can you stop sending them in padded envelopes?",order_problem,rule_single,True,0
conv_2923544,As a longtime @115821 customer (1999) and day one Prime member (2005) after today’s experience and variations of it in the recent past I can  say: SKIP @115821 FOR BIG TICKET ITEMS! You can do better elsewhere.  You guys fucked it up with me today.  You too @AmazonHelp,prime_subscription,rule_single,True,0
conv_572405,"@amazonhelp

#sellercentral: Jeff Bezos's team has taken genuine reimbursement claims from us to become second richest man. SHAME ON HIM",escalation_needed,rule_single,True,3
conv_740940,@115821 charged me 2631 rs more than the printed MRP on the product. Customer service has no answer 30 mins call on hold. @AmazonHelp,billing_payment,rule_single,True,1
conv_682590,So I bought a new book for my holiday and now it’s not going to possibly be here? Why do I pay for prime? 🤔@AmazonHelp https://t.co/MnXPThi7Kc,prime_subscription,rule_single,True,2
conv_1265708,"@AmazonHelp @115850 can you confirm once regarding the receipt of my return?
Just reply recieved or not recieved",refund_return,rule_single,True,2
conv_2632948,"@AmazonHelp - Why all the orders are in ""Payment Complete"" status in my seller dashboard?",billing_payment,rule_single,True,0
conv_1265131,@AmazonHelp @135806 sigue sin entregarme el paquete,non_english,rule_single,True,0
conv_147242,"@AmazonHelp Hola, me gustaría saber dónde puedo poner una queja para la empresa de transporte, siempre que me enviáis pedidos con Seur tengo problemas. Estoy esperando un pedido y me parece que voy a perder toda la tarde por estar pendiente porque no cumplen el horario que dicen",non_english,rule_single,True,0
conv_222653,@115821 @116316 @AmazonHelp can answers my e-mails? I want know why my account was locked. I send t requested info but I am still waiting,account_access,rule_single,True,3
conv_687853,@AmazonHelp Hi! I did not realise my Prime student trial had ended and I would like to cancel the membership and get a refund. Would this be possible?,refund_return,rule_multi,True,1
conv_1311216,"And this is how @115850 @AmazonHelp packs + delivers products to its Prime members. 
Again, dis s not the first time! 
#Prime #NotSoPrime🤦 https://t.co/NKLnDZn2I1",prime_subscription,rule_single,True,1
conv_1707058,Trying to get @AmazonHelp to actually help me is an exercise in frustration,billing_payment,golden,True,1
conv_2540367,"@1404 @AmazonHelp @115850 A GENUINE COMPANY ONCE  IS SURE THAT  PRODUCT IS FAKE, WLD HV ASKD  ITS SUPLIERS TO REPLACE IT IMEDIATELY &amp; WOULD HAV SUSPENDED HIM. HOWEVER.  AMAZON INSTEAD HARASSES ITS CUSTOMERS THEREBY SUPPORTING.  ITS FRAUD SUPPLIERS AS IT IS INVOLVED IN IT",escalation_needed,rule_multi,True,0
conv_2986099,@AmazonHelp @115830 is there any reason you've suddenly started to preauth all transactions and then process the charge in a separate transaction?? This is causing havoc on my prepaid card because you're holding funds instead of just doing one else transaction.,billing_payment,rule_single,True,1
conv_2899707,"@AmazonHelp Spoken to a rep, a Kindle ""expert"" and person in leadership. Asked for next level and am told by a 'leadership' member, Yale, that there is higher level and to make complaint about customer service must send an email to cs-reply.  Is that correct?",escalation_needed,rule_multi,True,1
conv_352563,"@AmazonHelp Hi. I ordered a thing on prime for yesterday, it hasn't arrived. Who do I moan to?",prime_subscription,rule_single,True,1
conv_1668364,"@AmazonHelp The computer case I ordered arrived damaged, can I get the damaged part replaced without sending back the entire case?",order_problem,rule_single,True,1
conv_568357,"@AmazonHelp You guys really should change the 2-day shipping with Prime to ""2-day shipping...sometimes."" 4 times in the last two months my orders have turned into 4-day shipping (at least).",delivery_issue,rule_multi,True,4
conv_2299103,@AmazonHelp my wish lists seem to have vanished🤔 can access them via links i shared with fam but its not on my account and i cant add to it,account_access,rule_single,True,1
conv_775750,"@AmazonHelp it happened again! Ordered earphones, got an SMS saying delivered, but haven't recieved it! What exactly is going on?",delivery_issue,rule_single,True,1
conv_2841809,@AmazonHelp How can I change my return method please? Item damaged so ordered new one and selected the wrong option to return broken one.,refund_return,rule_conflict,True,1
conv_2245392,@AmazonHelp My account was blocked by Amazon when I tried to purchase an item (I have no idea why!) and I received an email asking me to send my card statement to a US fax number. I'm in Brazil and I don't have access to fax. Can you please help me to restore my account?,account_access,rule_conflict,True,2
conv_1777840,"Yo, @AmazonHelp it's been a whole week, and my refund from last Saturday hasn't been through",refund_return,rule_single,True,2
conv_877006,@AmazonHelp @115821 what device tells you how many pages you have left in the book?,technical_device,rule_single,True,4
conv_2575169,@AmazonHelp y'all are taking an extra pound out of my bank account. my order came to £11.46 and another £1 is being taken out :/,billing_payment,rule_single,True,1
conv_2979641,"@AmazonHelp Hi. I was charged for Prime per usual (11/20), but now it says I'm no longer a member for some reason.",prime_subscription,rule_single,True,0
conv_191563,@AmazonHelp need help getting credit for a damaged item.,order_problem,rule_single,True,1
conv_1363832,@AmazonHelp i want to switch to another spotify accounts on my echo. How to unlink the old account? I cannot select spotify as music service,technical_device,rule_single,True,2
conv_2113560,@AmazonHelp My son’s kid kindle has stopped charging and no longer works. It is less than 2 years old. How do I go about returning it? Thanks,technical_device,rule_single,True,0
conv_737159,@AmazonHelp I have raised a return request 408-7456269-9685902 can you check is it refund or replacement?,refund_return,rule_single,True,4
conv_522644,@AmazonHelp @115851 @115821 @115850  order #404-8406898-6154712 New way of STEALING by Amazon!!!! Reverse orders are picked up and show as pickup cancelled!!!!call up customer service - they say product not received- we lose money and product BOTH!!!!!!!! https://t.co/okhCUIhPxx,delivery_issue,rule_multi,True,1
conv_1972804,@AmazonHelp Hey :) Les livraisons prime c'est forcément Chronospost ? mici,non_english,rule_multi,True,0
conv_1456329,@AmazonHelp suspicious email telling me I've signed up to Amazon prime annual membership link to cancel takes me to PayPal account details,prime_subscription,rule_single,True,1
conv_2931375,"@AmazonHelp I placed an order on Nov 16 and it still have not reached me, each time I contacted you representative it says ""high priority"" bla bla and wait for 24 to 48 hours, you can just keep the money and the product if you like just let me know.",billing_payment,rule_single,True,2
conv_1409675,"@AmazonHelp Hello! I specifically urged my purchase to receive today, why in the app it says that i’m receiving tomorrow? this is upsetting!",non_english,rule_single,True,1
conv_968686,Hi @AmazonHelp i want to purchase oneplus 5 paying through sbi debit card will i get cashback later 🤔,billing_payment,rule_single,True,1
